s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,c1,c2,c3,pred,mse,score
n,n,n,y,n,n,n,y,y,y,n,n,n,n,s4,1.0971291058095367,-0.06522094380138976
n,n,n,y,n,n,n,y,y,y,n,n,n,n,s5,0.7445860796883644,0.25144483882958424
n,n,n,y,n,n,n,y,y,y,n,n,n,n,s6,1.0626542765421898,-0.17070653674374792
n,n,n,y,n,n,n,y,y,y,n,n,n,n,qc,1.2881493474903933,-0.19559730879211745
n,n,n,y,n,n,n,y,y,y,n,n,n,n,c3,1.475155769465966,-0.153447925829566
n,n,n,y,n,n,n,y,y,n,y,n,n,n,s4,0.8032127710396401,0.2551407159975747
n,n,n,y,n,n,n,y,y,n,y,n,n,n,s5,1.02038256564147,0.17162711536716013
n,n,n,y,n,n,n,y,y,n,y,n,n,n,s6,1.062769668532333,-0.01090019782827234
n,n,n,y,n,n,n,y,y,n,y,n,n,n,s9,0.261806595645724,0.6892379000000001
n,n,n,y,n,n,n,y,y,n,y,n,n,n,c3,1.73182719319046,-0.5304641817838245
n,n,n,y,n,n,n,y,y,n,n,n,n,y,s4,0.9106201513360833,0.18137094008672694
n,n,n,y,n,n,n,y,y,n,n,n,n,y,s5,1.2734101895699943,-0.10577674496703927
n,n,n,y,n,n,n,y,y,n,n,n,n,y,s6,1.0648343247089567,-0.43821140190675645
n,n,n,y,n,n,n,y,y,n,n,n,n,y,s9,0.4825070379334186,0.5336062201593164
n,n,n,y,n,n,n,y,y,n,n,n,n,y,qc,1.001008734646073,-0.07107451290531164
n,n,n,y,n,n,n,y,n,y,y,n,n,n,s4,0.6763516518432496,0.230029488472015
n,n,n,y,n,n,n,y,n,y,y,n,n,n,s5,0.4760758059948771,0.48502623969598235
n,n,n,y,n,n,n,y,n,y,y,n,n,n,s6,0.9147688121802148,0.21486606302038458
n,n,n,y,n,n,n,y,n,y,y,n,n,n,s8,0.5102740555108091,0.3199565134099618
n,n,n,y,n,n,n,y,n,y,y,n,n,n,c3,1.3886289266356264,-1.2439684828852164
n,n,n,y,n,n,n,y,n,y,n,n,n,y,s4,0.9234335894514318,-0.30380614532344774
n,n,n,y,n,n,n,y,n,y,n,n,n,y,s5,1.3849051076559828,-0.2777564658629723
n,n,n,y,n,n,n,y,n,y,n,n,n,y,s6,1.3180561879310113,-0.08763814651987434
n,n,n,y,n,n,n,y,n,y,n,n,n,y,s8,0.37370085482823046,0.6015743626163109
n,n,n,y,n,n,n,y,n,y,n,n,n,y,qc,1.1099150056958496,-0.24487018143033643
n,n,n,y,n,n,n,y,n,n,y,n,n,y,s4,0.7775052873431633,0.21554321475589375
n,n,n,y,n,n,n,y,n,n,y,n,n,y,s5,0.6846774103384659,0.295804659108693
n,n,n,y,n,n,n,y,n,n,y,n,n,y,s6,1.0314761752063275,-0.29924913640655393
n,n,n,y,n,n,n,y,n,n,y,n,n,y,s8,0.7130109879852687,0.16997851405622455
n,n,n,y,n,n,n,y,n,n,y,n,n,y,s9,0.6743886101812224,0.34600222146729054
n,n,n,y,n,n,n,n,y,y,y,n,n,n,s4,0.8004599246785613,0.2624216342264306
n,n,n,y,n,n,n,n,y,y,y,n,n,n,s5,0.6181768039235793,0.38923243929107953
n,n,n,y,n,n,n,n,y,y,y,n,n,n,s6,1.5451016393806014,-0.18738220444520026
n,n,n,y,n,n,n,n,y,y,y,n,n,n,s7,0.6890430958013023,0.3478255466052935
n,n,n,y,n,n,n,n,y,y,y,n,n,n,c3,1.764067730629445,-0.3793528161802362
n,n,n,y,n,n,n,n,y,y,n,n,n,y,s4,1.22178858582621,-0.49887525375130237
n,n,n,y,n,n,n,n,y,y,n,n,n,y,s5,1.092653144976432,0.12288691553337816
n,n,n,y,n,n,n,n,y,y,n,n,n,y,s6,1.4001846704921665,-0.23037326071550512
n,n,n,y,n,n,n,n,y,y,n,n,n,y,s7,0.6026577547689714,0.02423730378722511
n,n,n,y,n,n,n,n,y,y,n,n,n,y,qc,1.2438388934815108,-0.3909809833673441
n,n,n,y,n,n,n,n,y,n,y,n,n,y,s4,0.5109025085863884,0.46291963509883033
n,n,n,y,n,n,n,n,y,n,y,n,n,y,s5,0.9547139059677008,-0.02828689657869443
n,n,n,y,n,n,n,n,y,n,y,n,n,y,s6,0.6294047728875222,0.34749943820224705
n,n,n,y,n,n,n,n,y,n,y,n,n,y,s7,0.8627684247486708,0.03583002717391315
n,n,n,y,n,n,n,n,y,n,y,n,n,y,s9,0.48709501647667214,0.5153583810892337
n,n,n,y,n,n,n,n,n,y,y,n,n,y,s4,0.459091998130581,0.5784186874007565
n,n,n,y,n,n,n,n,n,y,y,n,n,y,s5,1.0544565512931712,0.17337968884334898
n,n,n,y,n,n,n,n,n,y,y,n,n,y,s6,1.046170378653919,0.05134376382412098
n,n,n,y,n,n,n,n,n,y,y,n,n,y,s7,0.715846300266116,0.4210567354965587
n,n,n,y,n,n,n,n,n,y,y,n,n,y,s8,0.4272141731148681,0.6297952478824116
n,n,n,y,n,n,n,n,n,n,y,y,n,y,s0,0.8845362528270622,-0.015025796708147743
n,n,n,y,n,n,n,n,n,n,y,y,n,y,s1,0.667543863799499,0.25084793858710364
n,n,n,y,n,n,n,n,n,n,y,y,n,y,s4,0.6301200770185602,0.3445546721382289
n,n,n,y,n,n,n,n,n,n,y,y,n,y,s5,0.8553834432188513,-0.1827179408290698
n,n,n,y,n,n,n,n,n,n,y,y,n,y,s6,0.8022981435201367,0.051725229072146495
n,n,n,y,n,n,n,n,n,n,y,y,n,y,s7,0.6319921849333081,-0.18950821256038664
n,n,n,y,n,n,n,n,n,n,y,y,n,y,s8,0.8041897046937464,0.05242005420054219
n,n,n,y,n,n,n,n,n,n,y,y,n,y,s9,1.040783377027079,-0.09038006153770728
n,n,n,n,y,y,y,y,n,n,n,n,n,n,s3,0.6817993365820513,0.4060009550484974
n,n,n,n,y,y,y,y,n,n,n,n,n,n,s8,0.8441007363444971,0.25602922261264827
n,n,n,n,y,y,y,y,n,n,n,n,n,n,s9,0.7991899710601541,-0.16682827312967
n,n,n,n,y,y,y,y,n,n,n,n,n,n,qc,1.4980536078150255,-0.6191609986995457
n,n,n,n,y,y,y,y,n,n,n,n,n,n,c3,1.8610526865540933,-1.32187910858788
n,n,n,n,y,y,y,n,y,n,n,n,n,n,s3,0.8947588614316446,-0.09520237246814522
n,n,n,n,y,y,y,n,y,n,n,n,n,n,s7,0.951902761225464,-0.12491710585426684
n,n,n,n,y,y,y,n,y,n,n,n,n,n,s9,0.6390884553007651,0.4304862529195865
n,n,n,n,y,y,y,n,y,n,n,n,n,n,qc,1.2147022860141417,-0.11504548121977742
n,n,n,n,y,y,y,n,y,n,n,n,n,n,c3,1.9798192020540548,-0.28707800554875007
n,n,n,n,y,y,y,n,n,y,n,n,n,n,s3,0.7694593204155961,0.24174987141623563
n,n,n,n,y,y,y,n,n,y,n,n,n,n,s7,1.2242867759919225,-0.15877883951854632
n,n,n,n,y,y,y,n,n,y,n,n,n,n,s8,0.7453729465394611,0.2224709765102626
n,n,n,n,y,y,y,n,n,y,n,n,n,n,qc,1.2801849872073858,-0.4441154586554401
n,n,n,n,y,y,y,n,n,y,n,n,n,n,c3,1.270902044877161,-0.3069169132395142
n,n,n,n,y,y,y,n,n,n,y,n,n,n,s3,0.9229324617840607,-0.13065130827041416
n,n,n,n,y,y,y,n,n,n,y,n,n,n,s7,0.916532171956109,-0.2237823232323226
n,n,n,n,y,y,y,n,n,n,y,n,n,n,s8,0.7007760269633472,0.2528592546719839
n,n,n,n,y,y,y,n,n,n,y,n,n,n,s9,0.8164219715027864,0.24584776865062227
n,n,n,n,y,y,y,n,n,n,y,n,n,n,c3,1.0280613067595423,-1.422737500000001
n,n,n,n,y,y,y,n,n,n,n,n,n,y,s3,0.7770169220525213,0.24467064819507167
n,n,n,n,y,y,y,n,n,n,n,n,n,y,s7,1.3114325424502966,-1.402352814261623
n,n,n,n,y,y,y,n,n,n,n,n,n,y,s8,1.1893043155900855,-0.08921029996889751
n,n,n,n,y,y,y,n,n,n,n,n,n,y,s9,1.2880872855243977,-0.1539231313909213
n,n,n,n,y,y,y,n,n,n,n,n,n,y,qc,0.9684873215490576,0.06420019752921946
n,n,n,n,y,y,n,y,y,n,n,n,n,n,s3,1.0000964057881656,0.03305495417740689
n,n,n,n,y,y,n,y,y,n,n,n,n,n,s6,1.0743527709324951,0.20059642196153438
n,n,n,n,y,y,n,y,y,n,n,n,n,n,s9,0.3852444917463346,0.5521236194241907
n,n,n,n,y,y,n,y,y,n,n,n,n,n,qc,1.1044005266172265,-0.18674344101061013
n,n,n,n,y,y,n,y,y,n,n,n,n,n,c3,1.6837323227292806,-0.7314459905174187
n,n,n,n,y,y,n,y,n,y,n,n,n,n,s3,0.6051122375195067,0.33424903575955567
n,n,n,n,y,y,n,y,n,y,n,n,n,n,s6,0.8272611976954135,0.11246585966751022
n,n,n,n,y,y,n,y,n,y,n,n,n,n,s8,0.5483352756527586,0.35878168606710803
n,n,n,n,y,y,n,y,n,y,n,n,n,n,qc,0.7744736311055649,0.2100925953096796
n,n,n,n,y,y,n,y,n,y,n,n,n,n,c3,1.661190780468357,-1.0725281967648175
n,n,n,n,y,y,n,y,n,n,y,n,n,n,s3,0.8106310974654204,0.2577271399930463
n,n,n,n,y,y,n,y,n,n,y,n,n,n,s6,0.8754358839784985,0.12972053123830862
n,n,n,n,y,y,n,y,n,n,y,n,n,n,s8,1.0798255839563062,0.06427130044843077
n,n,n,n,y,y,n,y,n,n,y,n,n,n,s9,0.7012427355891016,0.30170395227442215
n,n,n,n,y,y,n,y,n,n,y,n,n,n,c3,1.2711555570286874,-0.5859140114379087
n,n,n,n,y,y,n,y,n,n,n,n,n,y,s3,0.9592538702388513,0.24985146928215318
n,n,n,n,y,y,n,y,n,n,n,n,n,y,s6,0.9781669293409296,0.12164109250422817
n,n,n,n,y,y,n,y,n,n,n,n,n,y,s8,0.6807453371439239,0.35277494507730733
n,n,n,n,y,y,n,y,n,n,n,n,n,y,s9,0.8257975894042323,-0.021056658674447837
n,n,n,n,y,y,n,y,n,n,n,n,n,y,qc,1.5235067767138073,-0.2775782729437797
n,n,n,n,y,y,n,n,y,y,n,n,n,n,s3,0.7622451468721454,0.4393378548475438
n,n,n,n,y,y,n,n,y,y,n,n,n,n,s6,0.8826625951328451,0.23034053959683198
n,n,n,n,y,y,n,n,y,y,n,n,n,n,s7,1.273731679430148,-0.0723105049000261
n,n,n,n,y,y,n,n,y,y,n,n,n,n,qc,0.9670848291160636,-0.09604067152037943
n,n,n,n,y,y,n,n,y,y,n,n,n,n,c3,0.9078136019866506,-0.4669902607661005
n,n,n,n,y,y,n,n,y,n,y,n,n,n,s3,0.6776202511364025,0.07955515618973875
n,n,n,n,y,y,n,n,y,n,y,n,n,n,s6,0.5679705352704002,0.5344429144302546
n,n,n,n,y,y,n,n,y,n,y,n,n,n,s7,0.7622419703577779,0.39013049610894907
n,n,n,n,y,y,n,n,y,n,y,n,n,n,s9,0.30339721905784356,0.5855813578826236
n,n,n,n,y,y,n,n,y,n,y,n,n,n,c3,1.7301706384511184,-0.5290002379771359
n,n,n,n,y,y,n,n,y,n,n,n,n,y,s3,0.8931346707603026,-0.07488718408482331
n,n,n,n,y,y,n,n,y,n,n,n,n,y,s6,1.11649731822862,-0.7838016460632674
n,n,n,n,y,y,n,n,y,n,n,n,n,y,s7,0.8980552290617375,0.35880852323278845
n,n,n,n,y,y,n,n,y,n,n,n,n,y,s9,0.8332675180991297,-0.060108393607532395
n,n,n,n,y,y,n,n,y,n,n,n,n,y,qc,0.9506177698852616,-0.10002016433571814
n,n,n,n,y,y,n,n,n,y,y,n,n,n,s3,0.7389118389027661,0.056128889882841704
n,n,n,n,y,y,n,n,n,y,y,n,n,n,s6,0.7585028179014593,0.008200000000000096
n,n,n,n,y,y,n,n,n,y,y,n,n,n,s7,0.7303470887541902,0.0004788130892956488
n,n,n,n,y,y,n,n,n,y,y,n,n,n,s8,0.6154981247954909,0.3500546448087434
n,n,n,n,y,y,n,n,n,y,y,n,n,n,c3,1.1004778100374695,-1.5933948109567906
n,n,n,n,y,y,n,n,n,y,n,n,n,y,s3,0.6926101630134951,0.2693370020385568
n,n,n,n,y,y,n,n,n,y,n,n,n,y,s6,0.8032666283020141,0.24373410865319434
n,n,n,n,y,y,n,n,n,y,n,n,n,y,s7,1.2151346096898652,0.11080860071799303
n,n,n,n,y,y,n,n,n,y,n,n,n,y,s8,0.36403521335345657,0.6070008923029175
n,n,n,n,y,y,n,n,n,y,n,n,n,y,qc,1.381886090701357,-0.10724265666651522
n,n,n,n,y,y,n,n,n,n,y,n,n,y,s3,0.6172622707318663,0.15434186831882968
n,n,n,n,y,y,n,n,n,n,y,n,n,y,s6,0.6854768355988946,0.22929370821697548
n,n,n,n,y,y,n,n,n,n,y,n,n,y,s7,0.9643470949142534,-0.19454487951807242
n,n,n,n,y,y,n,n,n,n,y,n,n,y,s8,0.915530095132478,0.1338128038812425
n,n,n,n,y,y,n,n,n,n,y,n,n,y,s9,0.8544561276023016,0.13461448615851335
n,n,n,n,y,n,y,y,y,n,n,n,n,n,s3,0.5348383864252338,0.38518208848806523
n,n,n,n,y,n,y,y,y,n,n,n,n,n,s5,1.08670099429271,0.015917899043212835
n,n,n,n,y,n,y,y,y,n,n,n,n,n,s9,0.674766411541511,0.4706267496511714
n,n,n,n,y,n,y,y,y,n,n,n,n,n,qc,1.2496303633452763,-0.09857063273230615
n,n,n,n,y,n,y,y,y,n,n,n,n,n,c3,1.3233444647961474,-0.16947655718537402
n,n,n,n,y,n,y,y,n,y,n,n,n,n,s3,0.7899777112560569,0.26396480898086705
n,n,n,n,y,n,y,y,n,y,n,n,n,n,s5,1.0356290443011416,0.0466869952497827
n,n,n,n,y,n,y,y,n,y,n,n,n,n,s8,0.587845787540342,0.5456143558956916
n,n,n,n,y,n,y,y,n,y,n,n,n,n,qc,1.0376095421555431,-0.5178701653781961
n,n,n,n,y,n,y,y,n,y,n,n,n,n,c3,1.3924396157504535,-0.08877084025622574
n,n,n,n,y,n,y,y,n,n,y,n,n,n,s3,0.5886012104009682,0.35241464465496974
n,n,n,n,y,n,y,y,n,n,y,n,n,n,s5,0.5498420559130973,0.5268376530283447
n,n,n,n,y,n,y,y,n,n,y,n,n,n,s8,0.6472099614209198,0.3965353236831525
n,n,n,n,y,n,y,y,n,n,y,n,n,n,s9,0.6522393354760033,0.3700550944760872
n,n,n,n,y,n,y,y,n,n,y,n,n,n,c3,1.2440922752710524,-0.2793474074074074
n,n,n,n,y,n,y,y,n,n,n,n,n,y,s3,1.0552540185729176,0.1906478028328944
n,n,n,n,y,n,y,y,n,n,n,n,n,y,s5,0.5587753213719712,0.5348994266377838
n,n,n,n,y,n,y,y,n,n,n,n,n,y,s8,1.1008172619253926,-0.0743634889459619
n,n,n,n,y,n,y,y,n,n,n,n,n,y,s9,0.850388855799188,0.23818565526462143
n,n,n,n,y,n,y,y,n,n,n,n,n,y,qc,1.491869754515825,-0.2778000370149849
n,n,n,n,y,n,y,n,y,y,n,n,n,n,s3,0.8238021390069663,0.09015807964074396
n,n,n,n,y,n,y,n,y,y,n,n,n,n,s5,0.51014050353823,0.4062718115299637
n,n,n,n,y,n,y,n,y,y,n,n,n,n,s7,1.2796088618419332,-0.2411336791583216
n,n,n,n,y,n,y,n,y,y,n,n,n,n,qc,0.88775112332326,0.10957267898121259
n,n,n,n,y,n,y,n,y,y,n,n,n,n,c3,1.1141045412376676,-0.8003481198059605
n,n,n,n,y,n,y,n,y,n,y,n,n,n,s3,1.1358301434092093,0.19147422076420473
n,n,n,n,y,n,y,n,y,n,y,n,n,n,s5,0.8108252439419841,0.2723069307282825
n,n,n,n,y,n,y,n,y,n,y,n,n,n,s7,1.0167729534217116,0.23764977717005972
n,n,n,n,y,n,y,n,y,n,y,n,n,n,s9,0.7012071647898932,0.4664572649572649
n,n,n,n,y,n,y,n,y,n,y,n,n,n,c3,1.8454292759176378,-0.6308575231481484
n,n,n,n,y,n,y,n,y,n,n,n,n,y,s3,0.6529300312164441,0.047296138234370184
n,n,n,n,y,n,y,n,y,n,n,n,n,y,s5,0.8513511876457337,0.1588527992758677
n,n,n,n,y,n,y,n,y,n,n,n,n,y,s7,1.6181277177886073,-0.0014401289598569014
n,n,n,n,y,n,y,n,y,n,n,n,n,y,s9,0.6560308777790255,0.336144231992314
n,n,n,n,y,n,y,n,y,n,n,n,n,y,qc,1.5046995344865468,-0.4017943511667237
n,n,n,n,y,n,y,n,n,y,y,n,n,n,s3,0.4959830139805592,0.3387929433523095
n,n,n,n,y,n,y,n,n,y,y,n,n,n,s5,0.8900344973154868,0.13258569310816248
n,n,n,n,y,n,y,n,n,y,y,n,n,n,s7,1.275369706452463,-0.06605146793134598
n,n,n,n,y,n,y,n,n,y,y,n,n,n,s8,0.4820903537700571,0.2606346450617286
n,n,n,n,y,n,y,n,n,y,y,n,n,n,c3,1.625504574088401,-0.6715681818181818
n,n,n,n,y,n,y,n,n,y,n,n,n,y,s3,0.5560516375832399,0.4094933235277103
n,n,n,n,y,n,y,n,n,y,n,n,n,y,s5,0.8497548444314473,0.12825435815241104
n,n,n,n,y,n,y,n,n,y,n,n,n,y,s7,1.15503686545578,-0.23059662425628802
n,n,n,n,y,n,y,n,n,y,n,n,n,y,s8,0.4768478436973781,0.2686749020184205
n,n,n,n,y,n,y,n,n,y,n,n,n,y,qc,1.6295336461279728,-0.18865338049032543
n,n,n,n,y,n,y,n,n,n,y,n,n,y,s3,0.6752500252005829,0.15841398540835905
n,n,n,n,y,n,y,n,n,n,y,n,n,y,s5,0.7211589783623527,0.28607921610935483
n,n,n,n,y,n,y,n,n,n,y,n,n,y,s7,1.0659389861676012,0.02692855230142388
n,n,n,n,y,n,y,n,n,n,y,n,n,y,s8,1.1285413210088655,-0.07961098734873451
n,n,n,n,y,n,y,n,n,n,y,n,n,y,s9,0.7483473664404694,0.3295987421383647
n,n,n,n,y,n,n,y,y,y,n,n,n,n,s3,0.9103655794837727,0.01053738225023959
n,n,n,n,y,n,n,y,y,y,n,n,n,n,s5,0.8896147247465043,0.21007044770286376
n,n,n,n,y,n,n,y,y,y,n,n,n,n,s6,0.9307824893561807,-0.2758315817302748
n,n,n,n,y,n,n,y,y,y,n,n,n,n,qc,0.9871573812029706,-0.13108413504641048
n,n,n,n,y,n,n,y,y,y,n,n,n,n,c3,1.7654591717341925,-0.5601857029183204
n,n,n,n,y,n,n,y,y,n,y,n,n,n,s3,0.7082448888871052,0.33450242910262595
n,n,n,n,y,n,n,y,y,n,y,n,n,n,s5,0.9388077932411812,0.08682512368638351
n,n,n,n,y,n,n,y,y,n,y,n,n,n,s6,0.863637350313221,0.12972874524149236
n,n,n,n,y,n,n,y,y,n,y,n,n,n,s9,0.40914075703880615,0.5787975378240339
n,n,n,n,y,n,n,y,y,n,y,n,n,n,c3,1.5139001989481575,-1.446401819457941
n,n,n,n,y,n,n,y,y,n,n,n,n,y,s3,0.7228141594499021,0.2757861253195317
n,n,n,n,y,n,n,y,y,n,n,n,n,y,s5,0.9478180169809027,-0.18338450065481737
n,n,n,n,y,n,n,y,y,n,n,n,n,y,s6,1.5122459207339916,-0.4962854259212892
n,n,n,n,y,n,n,y,y,n,n,n,n,y,s9,0.768133555178263,0.24334630980871985
n,n,n,n,y,n,n,y,y,n,n,n,n,y,qc,1.2943898715336069,-0.39207925539912636
n,n,n,n,y,n,n,y,n,y,y,n,n,n,s3,0.7168347868697332,0.30270091538395716
n,n,n,n,y,n,n,y,n,y,y,n,n,n,s5,0.7485376772346596,0.32458514030617014
n,n,n,n,y,n,n,y,n,y,y,n,n,n,s6,0.9496626823985113,0.18915988512621096
n,n,n,n,y,n,n,y,n,y,y,n,n,n,s8,0.47306129391694435,0.5882196286564341
n,n,n,n,y,n,n,y,n,y,y,n,n,n,c3,1.6405658546516342,-2.866170617598893
n,n,n,n,y,n,n,y,n,y,n,n,n,y,s3,0.6947769366830796,0.2577802532643514
n,n,n,n,y,n,n,y,n,y,n,n,n,y,s5,0.9014939355824854,0.19916816006369523
n,n,n,n,y,n,n,y,n,y,n,n,n,y,s6,1.0708225317307432,-0.29150749343664106
n,n,n,n,y,n,n,y,n,y,n,n,n,y,s8,0.4206074363483339,0.504396575321014
n,n,n,n,y,n,n,y,n,y,n,n,n,y,qc,1.5324408420601343,-0.39515806087108096
n,n,n,n,y,n,n,y,n,n,y,n,n,y,s3,0.577562895627273,0.30432017393150745
n,n,n,n,y,n,n,y,n,n,y,n,n,y,s5,1.0587852743966348,-0.00409313036679948
n,n,n,n,y,n,n,y,n,n,y,n,n,y,s6,1.055011863210467,0.05779514687100862
n,n,n,n,y,n,n,y,n,n,y,n,n,y,s8,1.049873308330609,-0.22771235501765008
n,n,n,n,y,n,n,y,n,n,y,n,n,y,s9,0.3607381477243334,0.6163145410195143
n,n,n,n,y,n,n,n,y,y,y,n,n,n,s3,0.5565202315356695,0.3228493032902586
n,n,n,n,y,n,n,n,y,y,y,n,n,n,s5,0.7311731233939418,0.27221804661959204
n,n,n,n,y,n,n,n,y,y,y,n,n,n,s6,0.7182788031453211,0.11636552488084329
n,n,n,n,y,n,n,n,y,y,y,n,n,n,s7,1.3402647518110606,0.04391068950563792
n,n,n,n,y,n,n,n,y,y,y,n,n,n,c3,1.8085273065122667,-0.5982462195294784
n,n,n,n,y,n,n,n,y,y,n,n,n,y,s3,1.0892732285269093,0.13162063103637056
n,n,n,n,y,n,n,n,y,y,n,n,n,y,s5,1.4105767789785475,-0.34533856397622853
n,n,n,n,y,n,n,n,y,y,n,n,n,y,s6,1.1984457427417263,-0.10299834387388751
n,n,n,n,y,n,n,n,y,y,n,n,n,y,s7,0.8575091010976397,0.11058853256664601
n,n,n,n,y,n,n,n,y,y,n,n,n,y,qc,1.130351050639898,-0.022204876661641615
n,n,n,n,y,n,n,n,y,n,y,n,n,y,s3,0.6519230024286056,0.16127712069003075
n,n,n,n,y,n,n,n,y,n,y,n,n,y,s5,0.7787846342343028,0.28311635934963886
n,n,n,n,y,n,n,n,y,n,y,n,n,y,s6,0.8846552525595331,-0.029137220908851846
n,n,n,n,y,n,n,n,y,n,y,n,n,y,s7,0.819872076442445,0.0039191276707634115
n,n,n,n,y,n,n,n,y,n,y,n,n,y,s9,0.3612016352380153,0.6497196668482208
n,n,n,n,y,n,n,n,n,y,y,n,n,y,s3,1.05941726227364,-0.03054525362782434
n,n,n,n,y,n,n,n,n,y,y,n,n,y,s5,1.2735911594835472,-0.3507232739335495
n,n,n,n,y,n,n,n,n,y,y,n,n,y,s6,0.855511042527724,0.26912563629704267
n,n,n,n,y,n,n,n,n,y,y,n,n,y,s7,0.6994333255305879,0.18399207249802985
n,n,n,n,y,n,n,n,n,y,y,n,n,y,s8,0.41125044157675283,0.5212602493306561
n,n,n,n,y,n,n,n,n,n,y,y,n,y,s0,1.1930191706608464,-0.12302181955684179
n,n,n,n,y,n,n,n,n,n,y,y,n,y,s1,1.1238471330251352,-0.31406157395675005
n,n,n,n,y,n,n,n,n,n,y,y,n,y,s3,0.8083706999897966,0.27640996112439753
n,n,n,n,y,n,n,n,n,n,y,y,n,y,s5,0.8222284077410762,0.31561239507656447
n,n,n,n,y,n,n,n,n,n,y,y,n,y,s6,0.7078255234885519,0.1490800628937784
n,n,n,n,y,n,n,n,n,n,y,y,n,y,s7,1.031812619094555,-0.10503692129629671
n,n,n,n,y,n,n,n,n,n,y,y,n,y,s8,1.030022292087926,0.2109279704878316
n,n,n,n,y,n,n,n,n,n,y,y,n,y,s9,1.1846282440110072,0.015305891324783438
n,n,n,n,n,y,y,y,y,n,n,n,n,n,s3,1.0632504959466185,-0.3679108023818525
n,n,n,n,n,y,y,y,y,n,n,n,n,n,s4,1.0283578287162354,-0.28590238885285535
n,n,n,n,n,y,y,y,y,n,n,n,n,n,s9,0.7393608040407896,0.2226619158169125
n,n,n,n,n,y,y,y,y,n,n,n,n,n,qc,1.1323102591857666,-0.43896031512826705
n,n,n,n,n,y,y,y,y,n,n,n,n,n,c3,1.4988968882860885,-0.32461714929129326
n,n,n,n,n,y,y,y,n,y,n,n,n,n,s3,1.2350127645507407,0.09206327585336516
n,n,n,n,n,y,y,y,n,y,n,n,n,n,s4,0.7581674753972237,-0.23665176911781513
n,n,n,n,n,y,y,y,n,y,n,n,n,n,s8,0.42437275388434637,0.49456654177847703
n,n,n,n,n,y,y,y,n,y,n,n,n,n,qc,1.2172819813511753,-0.14014200879029204
n,n,n,n,n,y,y,y,n,y,n,n,n,n,c3,1.3539101201543229,-0.19648828266374416
n,n,n,n,n,y,y,y,n,n,y,n,n,n,s3,0.7300428266478446,-0.13316456439190816
n,n,n,n,n,y,y,y,n,n,y,n,n,n,s4,0.6895778104869162,0.274683855321019
n,n,n,n,n,y,y,y,n,n,y,n,n,n,s8,0.6535883641227509,0.31451490614337096
n,n,n,n,n,y,y,y,n,n,y,n,n,n,s9,0.7526766884120909,0.19944396654719276
n,n,n,n,n,y,y,y,n,n,y,n,n,n,c3,1.2067613464236275,-0.5055747639796657
n,n,n,n,n,y,y,y,n,n,n,n,n,y,s3,0.7266300430437184,0.16737651028465017
n,n,n,n,n,y,y,y,n,n,n,n,n,y,s4,1.4287201573964055,-0.4438177604652498
n,n,n,n,n,y,y,y,n,n,n,n,n,y,s8,0.8190487901741182,0.22414456682450623
n,n,n,n,n,y,y,y,n,n,n,n,n,y,s9,1.1807320279902285,-0.19583482374768146
n,n,n,n,n,y,y,y,n,n,n,n,n,y,qc,1.126955429015171,-0.2873113408938275
n,n,n,n,n,y,y,n,y,y,n,n,n,n,s3,1.4663901882314356,-0.11989698784149551
n,n,n,n,n,y,y,n,y,y,n,n,n,n,s4,0.7795936172736756,0.18546950113920824
n,n,n,n,n,y,y,n,y,y,n,n,n,n,s7,1.284024569864477,-0.24541661600530465
n,n,n,n,n,y,y,n,y,y,n,n,n,n,qc,1.0269109261851301,-0.07565392882678346
n,n,n,n,n,y,y,n,y,y,n,n,n,n,c3,1.2968413105054215,-0.333591246720395
n,n,n,n,n,y,y,n,y,n,y,n,n,n,s3,0.6689639273001378,-0.11038342978176362
n,n,n,n,n,y,y,n,y,n,y,n,n,n,s4,0.7141505291620618,0.1069957889999935
n,n,n,n,n,y,y,n,y,n,y,n,n,n,s7,0.5866859476641051,0.24601468749999988
n,n,n,n,n,y,y,n,y,n,y,n,n,n,s9,0.4176778822392546,0.6277928449282616
n,n,n,n,n,y,y,n,y,n,y,n,n,n,c3,1.9410985337117235,-0.37232250000000033
n,n,n,n,n,y,y,n,y,n,n,n,n,y,s3,1.2680455574627063,0.10446233169522112
n,n,n,n,n,y,y,n,y,n,n,n,n,y,s4,0.7932545376058999,0.22782271174273627
n,n,n,n,n,y,y,n,y,n,n,n,n,y,s7,0.8782647395790024,-0.23694324681353304
n,n,n,n,n,y,y,n,y,n,n,n,n,y,s9,0.5256683943815803,0.4625635591861322
n,n,n,n,n,y,y,n,y,n,n,n,n,y,qc,1.7127065408879154,-0.3139824192501166
n,n,n,n,n,y,y,n,n,y,y,n,n,n,s3,0.5698397377224745,0.37257543267989546
n,n,n,n,n,y,y,n,n,y,y,n,n,n,s4,1.1038483158175725,0.1709386759864404
n,n,n,n,n,y,y,n,n,y,y,n,n,n,s7,0.7930279122724898,0.30683596056204976
n,n,n,n,n,y,y,n,n,y,y,n,n,n,s8,0.45019361643887446,0.5655617977528091
n,n,n,n,n,y,y,n,n,y,y,n,n,n,c3,1.6477602554179507,-0.694454545454545
n,n,n,n,n,y,y,n,n,y,n,n,n,y,s3,1.3901825840797646,0.018204935510513942
n,n,n,n,n,y,y,n,n,y,n,n,n,y,s4,1.1798679851337646,-0.05063311186990793
